weeks	Methanobacteriaceae	Actinomycetaceae	Bifidobacteriaceae	Candidatus_Nanopelagicaceae	Corynebacteriaceae	Corynebacteriales_unclassified	Mycobacteriaceae	Nocardiaceae	Dermabacteraceae	Dermacoccaceae	Microbacteriaceae	Micrococcaceae	Micrococcales_unclassified	Propionibacteriaceae	Atopobiaceae	Coriobacteriaceae	Eggerthellaceae	Bacteroidetes_unclassified	Bacteroidaceae	Barnesiellaceae	Dysgonamonadaceae	Odoribacteraceae	Porphyromonadaceae	Prevotellaceae	Rikenellaceae	Tannerellaceae	Chitinophagaceae	Flavobacteriaceae	Candidatus_Gastranaerophilales_unclassified	Chlamydiaceae	Alicyclobacillaceae	Bacillaceae	Bacillales_unclassified	Listeriaceae	Paenibacillaceae	Staphylococcaceae	Aerococcaceae	Carnobacteriaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Peptococcaceae	Peptostreptococcaceae	Ruminococcaceae	Erysipelotrichaceae	Firmicutes_unclassified	Acidaminococcaceae	Selenomonadaceae	Veillonellaceae	Peptoniphilaceae	Tissierellia_unclassified	Fusobacteriaceae	Leptotrichiaceae	Brucellaceae	Rhizobiaceae	Rhodobacteraceae	Rhodospirillales_unclassified	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	Sutterellaceae	Chromobacteriaceae	Neisseriaceae	Desulfovibrionaceae	Campylobacteraceae	Succinivibrionaceae	Idiomarinaceae	Pseudoalteromonadaceae	Cardiobacteriaceae	Enterobacterales_unclassified	Enterobacteriaceae	Erwiniaceae	Hafniaceae	Morganellaceae	Pectobacteriaceae	Yersiniaceae	Halomonadaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Vibrionaceae	Xanthomonadaceae	Proteobacteria_unclassified	Spirochaetaceae	Synergistaceae	Mycoplasmataceae	Akkermansiaceae	Debaryomycetaceae	Saccharomycetaceae	Malasseziaceae	Cryptococcaceae
1	0	0	5.906969999999999	0	0	0	0	0	0	0	0	0	0	0.15708	0	0	0.02265	0	30.65901	0	0	0	0	0.20903000000000002	1.29005	3.56716	0	0	0	0	0	0	0	0	0	2.84063	0	0	0.1406	0	0	0	0	0	0.31673	0	0.08732000000000001	0.06348999999999999	5.68691	0	0	0	12.487210000000001	0	0	0	0	0.38482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0645	0	0	0	0	0	0	34.39813	0	0	0	0	0	0	0.42494	0	0	0	0	0	0	0	0	1.29277	0	0	0	0
1	0	0.04621	33.12062	0	0	0	0	0	0	0	0	0.0020800000000000003	0	0.0053100000000000005	0	3.06937	0	0	18.10439	0	0	0	0	0	0.014830000000000001	0.00274	0	0	0	0	0	0	6.900000000000001e-4	0	0	0.00198	0	0	0.09788999999999999	3.21806	0	0.04384	0	0	0	0	0	0	0.0088	0	0	0	0.010190000000000001	0	0	0	0	0.02953	0	0	0	0	0	0	0.01408	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.07022	0	0	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0.00923	0.12153	0	0	0
1	0	0	0.9352600000000001	0	0	0	0	0	0.00827	0	0	0	0	2.26575	0	0	0	0	0.00122	0	0	0	0	3.2e-4	0.0010400000000000001	0.01057	0	0	0	0	0	0	0	0	0	0.36136999999999997	0	0	0.00214	0	0	0.00385	0	0	0	0	0	0	0.00141	0	0	0	0	0	0	0	0	96.23011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17799	0	0	7.2e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0.09747	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6e-4	0	0.029589999999999998	0	0	0	0	5.11439	10.30222	0.0057799999999999995	0	0	0	0	0	0	0	0	0	0.009059999999999999	0	0	0.03362	0	0	9.5e-4	0	0	0.02673	0	0	0.13577999999999998	0.96714	0	0	0.049339999999999995	1.26977	0.01314	0.00125	0	0	12.88752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.00386	0	0	0	0	0	0	0.04496	0	0	0	0	0	0	0	0	0.00687	0	0	0	0
1	0	0	0.00915	0	0	0	0	0	0	0	0	0	0	0	0	0	5.200000000000001e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.81260999999999	0	0	0.03877	0.01321	0	2.2999999999999998e-4	0	0	0.00411	0	0	0	0.01229	0	0	0	0.01761	0.00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06844	0	0	0	0	0	0.00657	0	0	0	0.0088	0	0	0	0	0	0	0.00657	0	0	0
1	0	0.08331000000000001	48.41405	0	0	0	0	0	0	0	0	0.015319999999999999	0	0.0101	0.01409	0.00853	0	0	25.87559	0	0	0	0	0	0	4.3724099999999995	0	0	0	0	0	0	0	0	0	0.25094	0	0	0.64231	0	0	0.24681999999999998	0	0	0.01426	0	0	0	15.738970000000002	0	0	0.01881	0	0.12573	0	0	0	0.21600999999999998	0	0	1.4e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4066300000000003	0	0.0897	0.45628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0043100000000000005	0.14231	0	0	0	0	0	0	0	0	0.02415	0	0.0041	0	0.00675	0	0	0.00442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.43693	0	0	0.0038299999999999996	0	0	11.02414	0	0	0.0016899999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0.15992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119	0	0	0	0	0	0.0059700000000000005	0.16699999999999998	0	0	0.00256	0	0	0	0	0	0	0	0	0	0
1	0	0.21261999999999998	0.05538	0	0	0	0	0	0	0	0	0.00302	0	0.0016699999999999998	0.02068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35885	0	0	0.87839	0	0	0.07221	0	0	0.52498	0	0	0	0	0	0	0	0	0	0	0	0	0.0071200000000000005	0.013609999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.85146999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0.31758000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0.012240000000000001	0	0	0.03032	0	0	0	0	0.01962	0	0	0	0	0	0	0	0	0	0	0	91.63748000000001	0	0	7.15373	0	0	0	0	0	0	0	0	0	0.0659	0	0	0	0.08681	0	0	0	0	0.0299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0.22755999999999998	0	0.08139	0	0	0	0	0	0	0	0	0.11079000000000001	0	0.0043100000000000005	0	0	0.06482	0	0	0	0	0	0	0.00358	0	0	0	0	0	0	0	0	0	5.04275	0	0	0	0	0	0	0	0	0	0	0	0	0.0079	0	0	0	0.0042	0	0	0	0	94.31170999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0.00474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01402	0	0	0	0	2.6000000000000003e-4	3.7e-4	0.0094	0	0	0	0	0	0	0	0	0	0.006790000000000001	0	0	0.019430000000000003	0	0	0.00107	0	0	0.0235	0	0	0	0.00263	0	0	0	0.01222	0	4.7000000000000004e-4	0	0	0.03792	0	0	0	0	0	0	0	0	6.2e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.86346	0	0	0	0	0	0	0	0	0.0012699999999999999	0	0	0	0	0	0	0.00183	0	0	0	0
1	0	0	0.14970999999999998	0	0	0	0	0	0	0	0	0.00424	0	0	0	0	0.01547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0	0	96.69301999999999	0	0	0.42201000000000005	0	0	0.15234	0	0	0	0	0	0	0.29281	0	0	0.0031899999999999997	0.36223	0.16373	0	0	0	0.27203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243	0	0	0.30457	0	0	0	0	0	0.70036	0	0	0	0.42535	0.01162	0	0	0	0	0.02035	0	0	0	0
1	0	0	0.26505	0	0	0	0	0	0	0	0	0.00364	0	0.02433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04054	0	0	0.8335600000000001	0	0	0.89686	0	0	1.68288	0	0	0	0	0	0	0	0	0	0	0	0	26.11741	0.00195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.12719	0	0	0	0	0	0	0	0.0066	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0.99359	2.09363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.01429	0	0	0.051379999999999995	0	0	5.7953	3.65721	0	0	0	0	0	0	0	0	0	36.95735	0	0	0	0	0	0.65613	0	0	0	0	0	0.12603	2.06426	0	0	0	4.60609	0	0.32646	0	0	0.14595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.51234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.03305	0	0	0	0	0	0	0	0	0	0	0.00109	0	0	0	0	0.09153	0	0	0	0	3.5e-4	0.09522	0.016130000000000002	0	0	0	0	0	0	0	0	0	0.43331000000000003	0	0	2.0583299999999998	0.007559999999999999	0	0.0091	0	0	0	0	0	5.5e-4	0.02197	0	0	0	0.06863999999999999	0	0.00364	0	0	0.061810000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.08524	0	0	0	0	0	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09086	0	0	0	0	2.10417	0	0	0	0	0	0	0.27503	0	0	0	0	0	0	0	0	0	95.74001	0	0	0	0	0	0	0	0	0.0043100000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494	0.35886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1377	0	0	0	0	0	0	0	0.28411	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0.01974	0.43348000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0.028730000000000002	0	0	0.25426	0	0	0	0	0	0	0.00496	0	0	0	0	0	0	0	0	0	83.08278	0	0	15.86147	0.01342	0	0	0	0	7.5e-4	0	0	4.1e-4	0.0811	0	0	0	0.03247	0.00207	0	0	0	0.05341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03098	0	0	0	0
2	0	0.042539999999999994	0.78005	0	0	0	0	0	0	0	0	9.599999999999999e-4	0	0.00771	0	0.011040000000000001	0.00485	0	0.07912999999999999	0	0	0	0	0	0	0.009590000000000001	0	0	0	0	0	0.015359999999999999	0	0	0	97.06021	0	0	0.12766	0.17434000000000002	0	0.16783	0	0	0.0030600000000000002	0	0	3.6e-4	0.12104000000000001	0	0	0	7.2e-4	0	0.01103	0	0	0.09452	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20342000000000002	0	0	0	0	0	0.00778	1.0464799999999999	0	0.00677	0.0029	0	0	0	0	0	0.01902	0	0	0	0
2	0	0	0.7049300000000001	0	0	0	0	0	0	0	0	0.012759999999999999	0	0.05039	0	0.65067	0.30464	0	9.25258	3.1793299999999998	0	0.7812899999999999	0	0.68179	44.12555	4.547680000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	6.799999999999999e-4	0	0	0	0	0.05022	0	0.81414	1.32588	2.04569	5.3516699999999995	0	0	10.348460000000001	0	3.05725	0	0	0.02093	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17559	0	0	0.25392	0	0	0	0	0	0	0.36637	0	0	0	0	0	0	0.08949	0	0	0	0	0.04144	0	0	0	10.76667	0	0	0	0
2	0	0	1.77532	0	0	0	0	0	0	0	0	1.92362	0	43.7475	0	0	0	0	0	0	0.33773000000000003	0	0	0	0	0	0	0	0	0.37023	0	0	0	0	0	17.43084	0	0	0	0	0	0	0	0	0.5887600000000001	0	0	0	1.2866	0	0	0	1.53129	0	0	0	0	4.98656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.921789999999998	0	0	0	0	0	0	0	0.09977000000000001	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14637999999999998	0	0	0	0	0	0	0.01517	0	0	0	0	0	0	0	0	0	62.1238	0	0	36.08775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.47318999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0.018430000000000002	1.6e-4	0	0.1314	0	0	0	0	0	0	0.00774	0	0	0	0	0	0	0.0057799999999999995	0	0	0.03608	0	0	1.13311	0	0	0.00355	0	0	0.01103	0	0	0	0.056029999999999996	0	0	0	0.01854	0.00585	0	0	0	0.00247	0	0	0.0033799999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.09055	0	0	0	0	0	0.0027199999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.03094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00379	0	0	0	0	0	0	0	0.2023	0	0	0	0	0	0	0	99.7372	0	0	0	0	0	0	0.02025	0.005520000000000001	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.2037	0	0	0	0	0	0	0	0	0	0	0	0	6.7e-4	0.00145	0	0.33518000000000003	0	0	0.00115	0	0.00992	0.23914000000000002	0.0107	0	0	0	0	0	0	0.0547	0	0	0.09566000000000001	0	0	0.31108	0	0	1.5102200000000001	0	0	0.72159	0	0.00483	0.00953	0.30749	0	0	0	0.60639	0.0010199999999999999	0.02051	0	0	0.03486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.3564	0	0	0	0	0	0	1.1638	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.36030999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.80657	0	0.07081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8556299999999999	8.699999999999999e-4	0	0	0	0	0	0	0	0	0	0	0.00488	0	0	0	0	0.06371	0	0	0	0	0	0	0	0.46201000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0.04303	0.86974	0	0	0	0	0	0	0	0	0	0	3.9e-4	0	0.02111	0	0	0.04629	0	0	0	0	0	0	0.00595	0	0	0	0	0	0	0	0	0	98.58246	0	0	0.030180000000000002	0	0	0.035269999999999996	0	0	0.00598	0	0	0	0.10562	0	0	0	1.1e-4	0	0	0	0	0.13161	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-4	0	0	0	0	0	0	0	0	0	0.08632999999999999	0	0	0	0	0	0.014509999999999999	7.8e-4	0	0	0.01239	0	0	0	0	0	0.00808	0	0	0	0
2	0	0	3.56491	0	3.5e-4	0	0	0	0	0	0	0	0	0.00133	0	0.00312	2.9e-4	0	0.18536	0	0	0	0	0	0	0.00404	0	0	0	0	0	0	0.014119999999999999	0	0	31.62482	0	0	0.04392	0	0.09011	63.04724	0	0	0.02622	0	0	0	0.02509	0	0	0	0.02061	0.00147	0	0	0	0.016569999999999998	0.00773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08947999999999999	0	0	0	0	0	0	1.23195	0	0	0	0	0	0	0	0	0.00126	0	0	0	0
2	0	0	0.46348	0	0	0	0	0	0	0	0	0.00125	0	0	0	0.14427	0.25809	0	0.06514	0.0016600000000000002	0	0	2.3999999999999998e-4	3.83261	54.647180000000006	0.00762	0	0	0	0	0	0	0	0	0	0.059370000000000006	0	0	6e-4	0	0	0	0	0	0.04746	0	7.27557	1.23568	4.8781	2.33881	0	0	23.52463	0.013880000000000002	0.19022	0	0	0.02955	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26111999999999996	0	0	0	0	0	0	0	0	0	0.11402999999999999	0	0	0	0	0	0	0.06473999999999999	0	0	0	0	0.06081	0	0	0	0.48388000000000003	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00784	0	0	0	0	0.031139999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.92841999999999	0	0	0	0	0	8.88615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14645999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0.42996	0	0	0	0	0	0	0	0	0.7072	0	0.75871	0	0.021769999999999998	0	0	0.24269000000000002	0	0	0	0	0	0.09046	0	0	0	0	0	0	0	0	0	0	4.51221	0	0	0.0058	0.031389999999999994	0.03826	0.0342	0	0	0.01226	0	0	0.0019	0.05272999999999999	0	0	0	0.13613	0	0.00804	0	0	0.06138	0	0	0	0	0	0	87.1752	1.00759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06095	0	0	0	0	0	0	0.0055899999999999995	3.53128	0	0	0	0	0	0	0	0.01457	0	0	0.05972	0
3	0	0.00093000000000000005	0.36944	0	0	0	0	0	0	0	0	0	0	0.00237	0	0.025730000000000003	0.00195	0	0.15325	0	0	0	0	0	0	2.7e-4	0	0	0	0	0	0	0	0	0	12.64386	0	0	85.86589000000001	0.00838	0	0.02199	0	0	0.01236	0	0	0	0.07015	0	0	0	0.0261	0.01491	0	0	0	0.03717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72212	0	0	0	0	0	0.02017	0	0	0	0.00295	0	0	0	0	0	0	0	0	0	0
3	0	0	0	0	0.03729	0	0	0	0.010029999999999999	0	0	0	0	0.00115	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43606000000000006	0	0	5.60415	0	0	8.900000000000001e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.90603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0.03113	0.11911	0	0	0	0	0	0	0	0	0	0	1e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00396	0	0	0	52.88501	0	0	46.746809999999996	0.06258	0	0.00742	0	0	0.013069999999999998	0	0	0	0	0	0	0	0	0.0030399999999999997	0	0	0	0.02083	0	0	1.6e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10507000000000001	0	0	0	0	0	0	0	0	0.0017100000000000001	0	0	0	0	0	0	0	0	0	0	0
3	0	0.00632	8.05975	0	0	0	0	0	0	0	0	0	0	0.0367	0	0	3.84553	0	16.52039	0	0	0	0	0	0.00257	0.00521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1977	0	0	0	2.11342	0	0	0	15.42961	0.09139	0.25749	0	0	0.052329999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.535709999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84589	0	0	0	0
4	0	0	3.07377	0	0	0	0	0	0	0	0	0	0	0.04269	0	0	0	0	0.04833	0	0	0	0	0	3.1e-4	0.0021899999999999997	0	0	0	0	0	0	0	0	0	0.00488	0	0	1.1628	0.81809	0	0	0	0	0	0	0	0	0.01241	0	0	0	0.00465	0	0	0	0	0.07282999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	94.75316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0.0264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05785	0	0	0	0	0	0.0069299999999999995	0	0	0	0	0	0	0	0	0	0	0.058320000000000004	0	0	0.041960000000000004	0	0	6.7e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.79635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01152	0	0	0	0
4	0	0.00375	9.77868	0	9.599999999999999e-4	0	0	0	0	0	0	0.051460000000000006	0	0.00425	0	11.93275	0.03348	0	53.370309999999996	0	0	0	0	0	0.00381	9.530339999999999	0	0	0	0	0	0	0	0	0	0.08382	0	0.01036	0.00176	0.06627999999999999	0	0.20139	0	0	0.050089999999999996	0	0	3.2e-4	2.03467	0	0	0	2.12058	0.2225	0	0	0	5.18615	0	0	3.7e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101	0	0	0	0	0	4.32443	0	0	0	0	0	0	0.94321	0	0	0	0	0	0	0	0	0.043289999999999995	0	0	0	0
4	0	0	56.59349	0	0	0	0	0	0	0	0	0	0	2.8e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8470699999999995	0	0	0.00093000000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019540000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	3.7999999999999997e-4	0.12644	0	0	0	0	0	0	0	0	0	0	0.01168	0	0.0056	0	0	0.03281	0	0	0	0	0	0.013619999999999998	0	0	0	0	0	0	0	0	0	0	0.010320000000000001	0	0	0.00425	0	0	1e-4	0	0	0.15627	0	0	0	0.0032600000000000003	0	0	0	0.01819	0	0	0	0	0.772	8.4e-4	0	0	0	0	0	0.009559999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.83378	0	0	0	0	0	0	9e-4	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0.01056	33.62491	0	0	0	0	0	0	0	0	0	0	0.00503	0	2.88592	0.53352	0	0.062470000000000005	0	0	0	0	0	0.62115	0.00151	0	0	0	0	0	0	0	0	0	0.01735	0	0	1.93167	0.25821	0	0.00757	0	0	9.1e-4	0	0	0	0.14974	0	0	2.8e-4	0.60921	0.02815	0	0	0	0.0184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.232690000000005	0	0	0	0	0	0	5.5e-4	0	0	0	0	0	0	0	0	2.1e-4	0	0	0	0
4	0	0.00139	0.01823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02525	1.4e-4	0	0	0	0	0.00162	0.08317999999999999	0	0	0	0	0	0	0	0	0	99.64667	0	0	0	0	0	0	0	0	0	0	0	0	9.8e-4	0	0	0	0	0	0	0	0	0.00998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0	0	0.11372	0	0	0	0	0	0	0	0	0	0	0.28175	0	0.0042899999999999995	0	0	6.900000000000001e-4	0	0	0	0	0.0036200000000000004	0.0077	0	0	0	0	0	0	0	0	0	0	99.45505	0	0	0	0	0	0	0	0	0	0	0	0	0.01371	0	0	0	0.03317	0	0	0	0	0.01072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0.013669999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0.00487	0	0	0.08291	0	0	0	0	8.1e-4	0.00483	0	0	0	0	0	0	0	0.04616	0	0	0.027389999999999998	0	0	0	0	0	0.28994000000000003	0	0	1.47289	0	0	0	0	0	0	0	0.02344	0	0	0	0	0.051870000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.98053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.099999999999999e-4	0	0	0	0
5	0	0	11.31379	0	3.3e-4	0	0	0	0	0	0	0	0	1.30477	0	0.0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0042	0	0	0	0	0	0	0	0	0	0	0	0	6.2e-4	0	0	2.26067	0	0	0	0	0	73.78333	0.01839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	84.43863	0	0	0	0	0	0	0	0	0	0	0.56272	0	4.88445	0	0	0.80224	0	0	0	0	0	0.02943	0	0	0	0	0	0	0	0	0	0	0.7277399999999999	0	0	0.7239899999999999	0.22549	0	0	0	0	0.31069	0	0	0	0	0	0	0	0.07986	0	0	0	0	0.27286	0.43604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17484	0.1467	0	0	0
5	0	0	0.9399799999999999	0	0	0	0	0	0	0	0	0	0	0.0070599999999999994	0	0	0	0	0.35711	0	0	0	0	0	0.10166	0.01569	0	0	0	0	0	0	0	0	0	83.07215	0	0	14.18542	0	0	0	0	0	0.02094	0	0.022869999999999998	0	0.039639999999999995	0	0	0	0.18873	0	0.008459999999999999	0	0	0.0382	0	0	0	0	0	0	0.048889999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043089999999999996	0	0	0	0
